2014	104	6907
2014	105	7142
2014	106	6155
2014	107	4628
2014	108	5224
2014	109	7890
2014	110	7030
2014	111	2824
2014	112	3586
2014	113	8595
2014	114	9488
2014	115	8501
2014	120	7631
2014	121	7058
2014	122	5173
2014	123	2849
2014	13	6929
2014	14	10986
2014	17	2901
2014	18	7959
2014	19	5810
2014	20	3904
2014	22	400
2014	23	6328
2014	24	4486
2014	25	7432
2014	26	3007
2014	28	4921
2014	30	4460
2014	32	6223
2014	33	3892
2014	34	5271
2014	40	11754
2014	41	7751
2014	42	7603
2014	43	12121
2014	44	11686
2014	45	6138
2014	46	9858
2014	47	8886
2014	48	8372
2014	49	6702
2014	5	4260
2014	50	4396
2014	52	10748
2014	6	5053
2014	60	6274
2014	61	5897
2014	62	5943
2014	63	4764
2014	66	4460
2014	67	10044
2014	68	4686
2014	69	4822
2014	7	3849
2014	70	7694
2014	71	7062
2014	72	5261
2014	73	9894
2014	75	17517
2014	76	2633
2014	77	7416
2014	78	3986
2014	79	7522
2014	81	6369
2014	83	6633
2014	84	4930
2014	88	4338
2014	9	5457
2014	90	6547
2014	94	3760
2015		1
2015	1	5511
2015	10	3688
2015	100	2601
2015	101	4406
2015	102	5803
2015	103	8405
2015	104	5785
2015	105	7309
2015	106	5739
2015	107	4463
2015	108	4640
2015	109	7465
2015	110	6515
2015	111	2672
2015	112	3258
2015	113	7936
2015	114	8682
2015	115	7305
2015	120	7483
2015	121	6651
2015	122	4919
2015	123	2661
2015	13	6980
2015	14	10367
2015	17	2843
2015	18	7769
2015	19	5687
2015	20	3741
2015	22	385
2015	23	6254
2015	24	4531
2015	25	7097
2015	26	2742
2015	28	4852
2015	30	4138
2015	32	6413
2015	33	3845
2015	34	5305
2015	40	12257
2015	41	6936
2015	42	7461
2015	43	11433
2015	44	11573
2015	45	6306
2015	46	9251
2015	47	9021
2015	48	8108
2015	49	6239
2015	5	4132
2015	50	4359
2015	52	10007
2015	6	4902
2015	60	6325
2015	61	5437
2015	62	5784
2015	63	4880
2015	66	4513
2015	67	9673
2015	68	4764
2015	69	4563
2015	7	3991
2015	70	7395
2015	71	6812
2015	72	5194
2015	73	9576
2015	75	15860
2015	76	2477
2015	77	6352
2015	78	3797
2015	79	6617
2015	81	5573
2015	83	6092
2015	84	4871
2015	88	3692
2015	9	5408
2015	90	6508
2015	94	3597
