RAPE,5416,1
RAPE,5476,1
RAPE,5498,1
RAPE,5535,1
RAPE,5557,1
RAPE,5583,1
RAPE,5595,1
RAPE,5655,1
RAPE,5667,1
RAPE,5671,1
RAPE,5735,1
RAPE,5743,1
RAPE,5753,1
RAPE,5787,1
RAPE,5842,1
RAPE,5864,1
RAPE,5882,1
RAPE,6181,1
RAPE,6255,1
RAPE,6272,1
RAPE,6390,1
RAPE,6488,1
RAPE,6496,1
RAPE,6668,1
RAPE,6938,1
RAPE,7272,1
RAPE,7449,1
RAPE,7452,1
RAPE,7651,1
RAPE,8033,1
RAPE,8051,1
RAPE,8116,1
RAPE,8181,1
RAPE,8773,1
RAPE,10598,1
RAPE,14708,1
